Year,District,Season,Rainfall_mm,Temperature_K,Area_hectare,N,P,K,Production_tonnes,Yield_tph,Crop
2015,Ramanagara,Rabi,871.93,25.88,1829,121,73,64,5143.92,2.81,Ragi
2015,Ramanagara,Kharif,423.03,31.33,3314,111,33,49,11138.12,3.36,Rice
2015,Shivamogga,Rabi,1106.8,31.22,3944,84,69,63,17192.75,4.36,Maize
2015,Shivamogga,Kharif,1173.32,34.45,801,68,34,93,3251.28,4.06,Ragi
2015,Shivamogga,Rabi,434.88,34.92,3620,79,34,74,10533.6,2.91,Rice
2015,Tumakuru,Rabi,520.57,27.62,1108,127,25,38,3974.88,3.59,Maize
2015,Tumakuru,Kharif,660.77,23.3,1159,133,46,48,4211.17,3.63,Ragi
2015,Tumakuru,Rabi,1186.74,25.98,3431,74,34,21,13550.03,3.95,Rice
2015,Udupi,Rabi,688.15,21.91,4354,89,69,55,13352.54,3.07,Maize
2015,Udupi,Kharif,1172.2,26.86,3551,137,55,38,14296.57,4.03,Ragi
2015,Udupi,Rabi,1071.15,32.91,1648,63,74,26,3709.24,2.25,Rice
2015,Uttara Kannada,Kharif,875.11,25.54,2526,75,27,45,7231.44,2.86,Maize
2015,Uttara Kannada,Kharif,1191.97,24.84,2173,136,34,98,8539.07,3.93,Ragi
2015,Uttara Kannada,Rabi,888.5,24.33,2548,71,22,57,8264.98,3.24,Rice
2015,Vijayapura,Kharif,701.83,20.04,3378,97,66,22,13866.36,4.1,Maize
2015,Vijayapura,Rabi,1189.01,28.05,1776,132,32,99,7587.29,4.27,Ragi
2015,Vijayapura,Kharif,784.92,30.32,2796,100,60,85,8485.78,3.03,Rice
2015,Yadgir,Kharif,1159.84,30.89,4985,52,53,90,16651.12,3.34,Maize
2015,Yadgir,Rabi,1146.18,32.99,509,91,43,62,832.55,1.64,Ragi
2015,Yadgir,Rabi,947.78,22.44,3008,68,59,81,12732.21,4.23,Rice
2016,Bagalkot,Kharif,874.36,22.45,3655,122,51,90,9770.71,2.67,Maize
2016,Bagalkot,Kharif,606.51,29.85,527,77,51,43,1304.63,2.48,Ragi
2016,Bagalkot,Rabi,1096.6,26.68,2025,133,49,58,6165.02,3.04,Rice
2016,Ballari,Rabi,954.54,20.77,4226,94,71,87,14832.21,3.51,Maize
2016,Ballari,Rabi,544.46,28.52,900,120,68,63,3821.82,4.25,Ragi
2016,Ballari,Kharif,909.79,34.71,2921,127,32,24,12297.68,4.21,Rice
2016,Belagavi,Kharif,607.54,25.7,4094,112,20,74,13391,3.27,Maize
2016,Belagavi,Rabi,899.32,26.14,2055,122,53,49,6485.87,3.16,Ragi
2016,Belagavi,Kharif,866.43,26.32,1414,68,34,48,5907.71,4.18,Rice
2016,Bengaluru Rural,Kharif,869.65,20.49,4100,96,63,45,17376.82,4.24,Maize
2016,Bengaluru Rural,Rabi,798.69,26.28,4620,63,33,45,19609.76,4.24,Ragi
2016,Bengaluru Rural,Rabi,1138.37,26.99,2622,87,76,56,7715.26,2.94,Rice
2016,Bengaluru Urban,Kharif,455.14,21.16,3949,102,48,72,7158.51,1.81,Maize
2016,Bengaluru Urban,Kharif,1128.55,21.84,4297,110,53,49,9486.56,2.21,Ragi
2016,Bengaluru Urban,Rabi,418.42,29.77,3435,85,37,22,13100.2,3.81,Rice
2016,Bidar,Rabi,1192.12,30.14,2853,89,73,62,8096.46,2.84,Maize
2016,Bidar,Kharif,706.89,20.98,2928,130,26,26,11608.17,3.96,Ragi
2016,Bidar,Rabi,966.86,27.1,1417,79,48,68,2371.72,1.67,Rice
2016,Chamarajanagar,Rabi,1097.47,26.5,2427,58,74,92,3958.4,1.63,Maize
2016,Chamarajanagar,Rabi,416.69,29.8,4165,113,50,60,10399.77,2.5,Ragi
2016,Chamarajanagar,Kharif,1097.43,23.29,2060,82,44,96,9120.85,4.43,Rice
2016,Chikkaballapur,Kharif,604.52,24.53,3725,101,57,98,13767.13,3.7,Maize
2016,Chikkaballapur,Rabi,1047.62,31.5,3773,138,33,73,7354,1.95,Ragi
2016,Chikkaballapur,Rabi,688.62,33.59,2925,63,27,88,11143.76,3.81,Rice
2016,Chikkamagaluru,Kharif,1014.62,26.27,2924,124,46,46,8082.14,2.76,Maize
2016,Chikkamagaluru,Kharif,591.02,21.66,3124,102,73,27,8009.52,2.56,Ragi
2016,Chikkamagaluru,Kharif,783.9,29.41,4913,148,21,51,20246.63,4.12,Rice
2016,Chitradurga,Kharif,781.36,25.92,3871,108,36,83,12186.85,3.15,Maize
2016,Chitradurga,Rabi,972.39,27.82,3045,127,56,29,12080.06,3.97,Ragi
2016,Chitradurga,Kharif,487.13,22.23,1677,143,33,32,5164.94,3.08,Rice
2016,Dakshina Kannada,Rabi,1101.97,23.98,1790,90,44,82,3380.5,1.89,Maize
2016,Dakshina Kannada,Kharif,1164.52,32.93,1718,117,75,54,6749.25,3.93,Ragi
2016,Dakshina Kannada,Kharif,829.58,28.89,1392,117,49,80,4510.44,3.24,Rice
2016,Davangere,Kharif,878.63,26.9,1438,141,48,73,2484.58,1.73,Maize
2016,Davangere,Rabi,401.87,34.52,1752,57,39,27,2655.61,1.52,Ragi
2016,Davangere,Rabi,675.51,25.27,2024,51,40,48,5542.48,2.74,Rice
2016,Dharwad,Kharif,617.85,20.28,3157,135,72,60,13394.82,4.24,Maize
2016,Dharwad,Kharif,861.21,24.11,2589,90,41,49,8187.8,3.16,Ragi
2016,Dharwad,Kharif,1067.94,34.77,1801,104,54,40,5541.8,3.08,Rice
2016,Gadag,Kharif,864.09,23.81,1708,65,56,95,5235.34,3.07,Maize
2016,Gadag,Kharif,500.59,21.99,4423,142,35,30,8539.16,1.93,Ragi
2016,Gadag,Rabi,948.77,20.26,1739,111,69,21,4294.27,2.47,Rice
2016,Hassan,Rabi,805.97,20.1,1088,97,77,69,2568.89,2.36,Maize
2016,Hassan,Rabi,1184.95,29.48,2190,79,68,60,4991.91,2.28,Ragi
2016,Hassan,Rabi,994.81,22.41,4008,61,62,85,15847.24,3.95,Rice
2016,Haveri,Rabi,1144.76,30.34,1486,84,36,22,5244.9,3.53,Maize
2016,Haveri,Kharif,933.58,28.66,3624,60,35,99,9225.69,2.55,Ragi
2016,Haveri,Rabi,894.28,33.03,4549,113,77,70,14610.61,3.21,Rice
2016,Kalaburagi,Rabi,745.87,34.15,4011,99,74,87,11067.08,2.76,Maize
2016,Kalaburagi,Kharif,718.08,24.11,4679,134,21,44,20830.59,4.45,Ragi
2016,Kalaburagi,Kharif,923.61,24.1,3655,70,23,49,15908.72,4.35,Rice
2016,Kodagu,Kharif,929.69,28.16,2091,118,40,30,8559.46,4.09,Maize
2016,Kodagu,Kharif,817.01,33.02,1785,97,58,36,3991,2.24,Ragi
2016,Kodagu,Kharif,1106.33,27.74,3611,69,53,45,15236.76,4.22,Rice
2016,Kolar,Rabi,497.51,22.72,2637,116,49,42,9343.82,3.54,Maize
2016,Kolar,Rabi,636.22,31.9,4154,93,25,75,8539.32,2.06,Ragi
2016,Kolar,Kharif,888.27,30.74,605,82,36,71,1402.31,2.32,Rice
2016,Koppal,Rabi,431.7,27.21,3996,122,58,67,7251.9,1.81,Maize
2016,Koppal,Kharif,856.72,20.28,3436,110,44,39,10126.13,2.95,Ragi
2016,Koppal,Kharif,633.33,30.42,665,58,24,21,2713.44,4.08,Rice
2016,Mandya,Rabi,804.41,28.93,2990,117,24,50,7528.26,2.52,Maize
2016,Mandya,Kharif,590.55,21.49,4175,84,39,46,9308.23,2.23,Ragi
2016,Mandya,Rabi,927.14,20.41,3962,130,35,21,8581.36,2.17,Rice
2016,Mysuru,Kharif,564.11,22.86,3889,147,70,97,6259.92,1.61,Maize
2016,Mysuru,Rabi,869.96,24.41,3995,137,60,23,14550.5,3.64,Ragi
2016,Mysuru,Kharif,453.66,31.25,2259,145,56,32,4811.03,2.13,Rice
2016,Raichur,Kharif,635.33,33.68,1459,114,59,54,6423.3,4.4,Maize
2016,Raichur,Rabi,785.22,21.76,1026,57,28,91,1924.32,1.88,Ragi
2016,Raichur,Rabi,762.95,27.96,1090,94,24,85,1693.41,1.55,Rice
2016,Ramanagara,Rabi,980.21,27.3,1773,136,61,25,7305.24,4.12,Maize
2016,Ramanagara,Rabi,737.38,24.15,3479,96,76,50,11400.86,3.28,Ragi
2016,Ramanagara,Rabi,432.09,33.01,1455,89,21,29,4708.42,3.24,Rice
2016,Shivamogga,Kharif,752.83,26.07,3483,125,28,40,11205.8,3.22,Maize
2016,Shivamogga,Rabi,1032.58,24.78,4087,103,62,93,13804.55,3.38,Ragi
2016,Shivamogga,Kharif,584.01,21.81,3723,125,55,42,6443.99,1.73,Rice
2016,Tumakuru,Kharif,472.27,31.56,3366,95,41,22,5738.19,1.7,Maize
2016,Tumakuru,Kharif,684.54,30.79,2558,96,41,51,6117.11,2.39,Ragi
2016,Tumakuru,Rabi,737.63,25.31,3181,64,41,39,13919.68,4.38,Rice
2016,Udupi,Rabi,1064.51,21.81,1384,68,53,93,2270.92,1.64,Maize
2016,Udupi,Kharif,429.39,34.36,2765,75,74,48,11000.88,3.98,Ragi
2016,Udupi,Kharif,1107.36,29.01,1963,101,48,71,8266.53,4.21,Rice
2016,Uttara Kannada,Rabi,919.26,24.93,1321,142,57,65,4479.02,3.39,Maize
2016,Uttara Kannada,Rabi,956.37,25.83,2690,71,78,53,7655.96,2.85,Ragi
2016,Uttara Kannada,Rabi,653.76,33.03,1500,70,65,80,3940.53,2.63,Rice
2016,Vijayapura,Kharif,931.04,27.12,3234,100,52,91,13041.14,4.03,Maize
2016,Vijayapura,Rabi,1091.37,28.37,2703,87,37,90,8432.6,3.12,Ragi
2016,Vijayapura,Kharif,533.63,22.51,2860,69,26,89,4604.64,1.61,Rice
2016,Yadgir,Kharif,965.18,20.47,816,78,20,30,3515.85,4.31,Maize
2016,Yadgir,Kharif,833.04,30.64,2770,100,52,82,11392.75,4.11,Ragi
2016,Yadgir,Rabi,560.12,22.51,4738,53,20,40,8593.33,1.81,Rice
2017,Bagalkot,Kharif,810.12,24.58,941,104,43,22,2011.8,2.14,Maize
2017,Bagalkot,Kharif,643.16,29.8,1836,120,23,29,7922.18,4.31,Ragi
2017,Bagalkot,Rabi,1193.39,21.09,4719,141,23,46,8169.69,1.73,Rice
2017,Ballari,Kharif,548.16,22.61,3046,77,37,31,5468.14,1.8,Maize
2017,Ballari,Rabi,1011.5,23.98,2537,53,46,26,3964.91,1.56,Ragi
2017,Ballari,Kharif,682.6,24.45,4827,71,62,36,12304.55,2.55,Rice
2017,Belagavi,Rabi,746,24.68,4723,125,78,84,14256.02,3.02,Maize
2017,Belagavi,Rabi,484.53,29.61,3536,94,51,83,7595.73,2.15,Ragi
2017,Belagavi,Rabi,420.65,22.03,3464,116,52,45,15204.69,4.39,Rice
2017,Bengaluru Rural,Rabi,702.78,25.44,3274,135,47,34,14688.61,4.49,Maize
2017,Bengaluru Rural,Kharif,448.11,28.43,4711,115,61,52,20600.62,4.37,Ragi
2017,Bengaluru Rural,Rabi,944.11,23.46,2085,137,60,81,5985.15,2.87,Rice
2017,Bengaluru Urban,Rabi,953.95,34.87,4508,83,74,66,8498.4,1.89,Maize
2017,Bengaluru Urban,Kharif,669.78,33.58,1741,140,55,54,6646.91,3.82,Ragi
2017,Bengaluru Urban,Rabi,619.63,28.96,1269,104,79,84,4476.43,3.53,Rice
2017,Bidar,Rabi,719.07,33.84,4783,50,25,91,13948.1,2.92,Maize
2017,Bidar,Kharif,445.64,24.23,1931,121,35,95,4412.56,2.29,Ragi
2017,Bidar,Kharif,983.61,31.48,3339,136,53,44,6600.28,1.98,Rice
2017,Chamarajanagar,Kharif,907.74,22.49,1169,87,42,76,4846.42,4.15,Maize
2017,Chamarajanagar,Kharif,529.79,20.19,2094,55,69,51,6657.39,3.18,Ragi
2017,Chamarajanagar,Kharif,1173.7,26.27,4458,135,61,82,19848.49,4.45,Rice
2017,Chikkaballapur,Kharif,434.99,21.85,2498,74,43,31,7933.47,3.18,Maize
2017,Chikkaballapur,Kharif,921.83,32.68,1931,131,75,82,6908.11,3.58,Ragi
2017,Chikkaballapur,Rabi,737.63,24.43,4508,66,68,96,13334.67,2.96,Rice
2017,Chikkamagaluru,Kharif,541.94,28.18,2259,110,32,20,10061.61,4.45,Maize
2017,Chikkamagaluru,Rabi,982.36,21.62,4368,61,75,70,15532.15,3.56,Ragi
2017,Chikkamagaluru,Kharif,1182.72,31.22,3208,55,37,89,10180.39,3.17,Rice
2017,Chitradurga,Kharif,940.34,20.67,4992,139,73,27,14236.14,2.85,Maize
2017,Chitradurga,Kharif,532.16,25.85,4129,76,32,87,15234.28,3.69,Ragi
2017,Chitradurga,Kharif,825.28,33.2,1355,57,68,24,4368.98,3.22,Rice
2017,Dakshina Kannada,Rabi,1024.32,23.26,1543,132,56,58,2952.48,1.91,Maize
2017,Dakshina Kannada,Rabi,542.7,20.44,2523,114,62,42,5047.65,2,Ragi
2017,Dakshina Kannada,Kharif,801.64,21.87,4395,106,58,87,11673.68,2.66,Rice
2017,Davangere,Kharif,461.13,24.19,1071,142,61,71,4595.61,4.29,Maize
2017,Davangere,Rabi,769.18,29.56,2779,148,36,23,9665.53,3.48,Ragi
2017,Davangere,Kharif,1164.27,31.8,3172,89,34,66,7759.41,2.45,Rice
2017,Dharwad,Rabi,449.83,27.64,899,63,37,40,4036.59,4.49,Maize
2017,Dharwad,Kharif,892.18,24.59,2648,84,42,75,8928.23,3.37,Ragi
2017,Dharwad,Kharif,497.11,24.55,4744,97,73,85,8554.08,1.8,Rice
2017,Gadag,Kharif,1101.79,33.16,567,133,70,78,1412.52,2.49,Maize
2017,Gadag,Rabi,1191.22,29.39,4508,105,49,26,13947.52,3.09,Ragi
2017,Gadag,Kharif,581.08,30.95,2262,98,77,68,7456.51,3.3,Rice
2017,Hassan,Rabi,562.35,28.48,3971,62,53,35,17627.03,4.44,Maize
2017,Hassan,Kharif,868.65,28.8,4196,110,77,36,15076.28,3.59,Ragi
2017,Hassan,Kharif,1192.9,31.21,2233,98,23,94,8306.67,3.72,Rice
2017,Haveri,Rabi,1128.54,26.97,2879,95,22,53,5506.29,1.91,Maize
2017,Haveri,Kharif,531.86,22.56,2573,111,26,52,11177.95,4.34,Ragi
2017,Haveri,Rabi,1164.66,20.38,1227,57,75,45,4396.77,3.58,Rice
2017,Kalaburagi,Rabi,931.03,34.45,1171,92,37,85,3724.37,3.18,Maize
2017,Kalaburagi,Kharif,1062.29,31.82,1949,69,61,82,6574.52,3.37,Ragi
2017,Kalaburagi,Kharif,728.88,25.21,1189,146,26,60,4993.21,4.2,Rice
2017,Kodagu,Rabi,667.39,31.77,1163,139,59,77,4213.6,3.62,Maize
2017,Kodagu,Kharif,813.82,26.6,1367,88,25,98,2655.2,1.94,Ragi
2017,Kodagu,Kharif,1060.04,27.47,3759,134,41,29,6507.49,1.73,Rice
2017,Kolar,Kharif,735.16,31.27,2274,98,77,34,3895.41,1.71,Maize
2017,Kolar,Rabi,999.88,26.19,3202,113,20,61,11009.4,3.44,Ragi
2017,Kolar,Rabi,932.23,32.01,4533,111,23,76,15811.07,3.49,Rice
2017,Koppal,Rabi,1102.26,33.19,3291,103,65,36,13531.72,4.11,Maize
2017,Koppal,Kharif,848.15,31.26,3548,58,68,79,11261.15,3.17,Ragi
2017,Koppal,Kharif,531.77,24.95,2824,137,71,28,10647.2,3.77,Rice
2017,Mandya,Kharif,1102.38,33.02,3729,86,69,55,14609.39,3.92,Maize
2017,Mandya,Rabi,658.02,20.34,572,98,62,92,1121.91,1.96,Ragi
2017,Mandya,Rabi,1144.48,21.75,4607,90,48,99,18208.47,3.95,Rice
2017,Mysuru,Rabi,474.34,23.86,648,66,40,55,2503.68,3.86,Maize
2017,Mysuru,Rabi,1060.85,31.73,1512,137,45,67,5482.87,3.63,Ragi
2017,Mysuru,Rabi,989.74,31.53,2040,70,33,70,4551.18,2.23,Rice
2017,Raichur,Rabi,454.13,30.62,2590,100,28,89,8108.29,3.13,Maize
2017,Raichur,Rabi,766.64,27.27,2017,108,78,93,4028.6,2,Ragi
2017,Raichur,Kharif,848.98,27.85,1097,88,66,99,2023.2,1.84,Rice
2017,Ramanagara,Rabi,539.01,30.68,2321,104,31,87,9232.79,3.98,Maize
2017,Ramanagara,Rabi,736.09,33.58,1480,90,61,41,5504.14,3.72,Ragi
2017,Ramanagara,Kharif,651.25,23.81,2399,88,70,96,9494.68,3.96,Rice
2017,Shivamogga,Rabi,788.81,33.8,2921,62,75,99,8944.99,3.06,Maize
2017,Shivamogga,Rabi,434.99,21.66,1022,113,70,25,3368.1,3.3,Ragi
2017,Shivamogga,Kharif,657.77,21.88,869,60,25,45,2540.09,2.92,Rice
2017,Tumakuru,Rabi,572.16,20.18,1400,68,39,94,3113.05,2.22,Maize
2017,Tumakuru,Kharif,451.69,20.64,2885,60,43,22,7542.04,2.61,Ragi
2017,Tumakuru,Rabi,1032.27,28.73,2793,126,46,71,9895.39,3.54,Rice
2017,Udupi,Rabi,1105.16,24.17,1784,95,57,93,3714.04,2.08,Maize
2017,Udupi,Rabi,648.74,31.14,4062,94,27,79,16026.03,3.95,Ragi
2017,Udupi,Rabi,1008.9,22.4,1804,50,20,82,5203.95,2.88,Rice
2017,Uttara Kannada,Kharif,775.71,26.76,3951,89,73,84,11532.63,2.92,Maize
2017,Uttara Kannada,Kharif,888.62,24.21,641,68,68,71,1359.55,2.12,Ragi
2017,Uttara Kannada,Rabi,431.81,29.06,2436,125,68,95,10285.13,4.22,Rice
2017,Vijayapura,Rabi,1172.99,21.91,4749,121,43,33,17205.94,3.62,Maize
2017,Vijayapura,Rabi,1003.17,32.07,3446,121,66,91,5355.15,1.55,Ragi
2017,Vijayapura,Kharif,783.26,20.27,4417,110,26,87,12210.05,2.76,Rice
2017,Yadgir,Kharif,826.42,22.37,2785,61,38,47,9991.74,3.59,Maize
2017,Yadgir,Rabi,890.78,25.45,3322,110,41,90,13924.36,4.19,Ragi
2017,Yadgir,Kharif,621.15,24.69,2711,82,76,29,9293.37,3.43,Rice
2018,Bagalkot,Rabi,1125.26,20.24,1651,94,74,76,6350.59,3.85,Maize
2018,Bagalkot,Kharif,1038.04,29.24,3035,139,79,85,12230.55,4.03,Ragi
2018,Bagalkot,Kharif,797.01,25.71,4787,141,54,69,9521.85,1.99,Rice
2018,Ballari,Kharif,808.9,20.7,1764,118,49,33,4107.49,2.33,Maize
2018,Ballari,Rabi,866.61,27,3914,57,48,35,9867.63,2.52,Ragi
2018,Ballari,Kharif,1105.59,32.36,4545,74,41,73,16658.17,3.67,Rice
2018,Belagavi,Kharif,754.76,29.03,4677,140,30,62,15313.53,3.27,Maize
2018,Belagavi,Kharif,781.19,34.94,864,95,39,61,1450.15,1.68,Ragi
2018,Belagavi,Kharif,689.81,30.89,3308,136,48,41,13838.55,4.18,Rice
2018,Bengaluru Rural,Kharif,710.39,22.4,4958,79,70,87,7784.34,1.57,Maize
2018,Bengaluru Rural,Kharif,790.28,21.95,1410,96,60,38,5649.08,4.01,Ragi
2018,Bengaluru Rural,Rabi,804.36,34.46,3915,136,61,85,10385.01,2.65,Rice
2018,Bengaluru Urban,Rabi,916.59,20.67,3480,98,53,58,13174.31,3.79,Maize
2018,Bengaluru Urban,Kharif,671.82,27.76,3719,96,20,92,9806,2.64,Ragi
2018,Bengaluru Urban,Kharif,964.47,30.33,1641,133,50,38,4305.42,2.62,Rice
2018,Bidar,Kharif,798.59,26.1,2390,131,49,35,10418.15,4.36,Maize
2018,Bidar,Rabi,749.6,28.9,856,67,67,73,1471.67,1.72,Ragi
2018,Bidar,Rabi,821.79,25.88,2880,115,37,44,10014.74,3.48,Rice
2018,Chamarajanagar,Kharif,1053.42,22.72,1635,117,74,37,4271.97,2.61,Maize
2018,Chamarajanagar,Kharif,1187.89,31.31,4311,143,77,42,11551.69,2.68,Ragi
2018,Chamarajanagar,Kharif,1007.26,29.14,2488,82,36,30,10420.05,4.19,Rice
2018,Chikkaballapur,Rabi,726.11,27.04,4851,85,57,58,7688.51,1.58,Maize
2018,Chikkaballapur,Rabi,624.83,30.69,3778,131,33,87,5797.26,1.53,Ragi
2018,Chikkaballapur,Rabi,633.91,26.66,562,68,42,44,879.95,1.57,Rice
2018,Chikkamagaluru,Rabi,1057.74,32.76,3288,77,44,82,7023.11,2.14,Maize
2018,Chikkamagaluru,Kharif,777.83,33.2,3737,89,34,49,8024.17,2.15,Ragi
2018,Chikkamagaluru,Rabi,695.85,20.79,726,133,65,64,2760.76,3.8,Rice
2018,Chitradurga,Rabi,971.24,21.37,4517,146,75,80,9475.81,2.1,Maize
2018,Chitradurga,Kharif,990.98,20.21,1634,125,41,70,3668.54,2.25,Ragi
2018,Chitradurga,Rabi,871.56,29.2,3462,64,22,28,11816.03,3.41,Rice
2018,Dakshina Kannada,Kharif,414.04,24.4,3962,90,75,95,15132.56,3.82,Maize
2018,Dakshina Kannada,Rabi,678.48,25.58,3066,88,74,21,4611.45,1.5,Ragi
2018,Dakshina Kannada,Kharif,461.11,25.74,4264,51,38,24,11100.05,2.6,Rice
2018,Davangere,Rabi,426.94,23.22,936,112,76,81,2572.47,2.75,Maize
2018,Davangere,Kharif,975.83,33,2884,78,63,88,8253.55,2.86,Ragi
2018,Davangere,Rabi,866.61,32.63,3280,123,53,71,10321.97,3.15,Rice
2018,Dharwad,Rabi,623.01,23.16,4252,115,54,24,18591.21,4.37,Maize
2018,Dharwad,Kharif,1198.26,30.15,3734,100,69,78,14881.51,3.99,Ragi
2018,Dharwad,Kharif,821.78,29.49,4137,124,20,87,14204.02,3.43,Rice
2018,Gadag,Rabi,986.79,21.74,4265,126,71,28,16390.34,3.84,Maize
2018,Gadag,Rabi,1131.78,20.17,3261,59,40,41,9294.99,2.85,Ragi
2018,Gadag,Kharif,564.32,25.72,1973,63,48,46,8772.25,4.45,Rice
2018,Hassan,Rabi,1144.49,27.46,2276,131,25,29,4986.15,2.19,Maize
2018,Hassan,Rabi,1166.35,27.94,2196,100,56,99,4887.59,2.23,Ragi
2018,Hassan,Rabi,831.05,20.91,2223,122,20,80,7936.11,3.57,Rice
2018,Haveri,Kharif,1161.14,24.46,2018,88,70,70,3584.37,1.78,Maize
2018,Haveri,Rabi,898.92,29.73,4998,77,20,29,11506.43,2.3,Ragi
2018,Haveri,Rabi,951.82,22.16,3133,52,46,25,10295.29,3.29,Rice
2018,Kalaburagi,Rabi,1068.33,31.77,4732,133,40,81,12449.69,2.63,Maize
2018,Kalaburagi,Rabi,1043.8,20.69,4509,119,72,24,17694.39,3.92,Ragi
2018,Kalaburagi,Kharif,1168.13,31.45,4782,76,35,89,19441.8,4.07,Rice
2018,Kodagu,Rabi,591.33,27.96,892,51,63,82,3079.96,3.45,Maize
2018,Kodagu,Kharif,460.48,25.49,4371,142,78,75,9511.92,2.18,Ragi
2018,Kodagu,Rabi,997.96,27.11,3776,87,73,78,6319.26,1.67,Rice
2018,Kolar,Kharif,990.33,27.82,1514,52,59,82,2581.94,1.71,Maize
2018,Kolar,Rabi,867.56,28.07,3056,65,45,78,7048.85,2.31,Ragi
2018,Kolar,Rabi,835.4,23,2866,143,35,70,9602.11,3.35,Rice
2018,Koppal,Kharif,682.44,33.41,1632,89,47,69,7081.85,4.34,Maize
2018,Koppal,Rabi,1058.53,33.33,2679,51,20,23,8394.69,3.13,Ragi
2018,Koppal,Rabi,864.07,27.75,3371,130,55,67,12730,3.78,Rice
2018,Mandya,Kharif,1125.55,21.99,2711,90,29,51,8889.49,3.28,Maize
2018,Mandya,Rabi,682.77,26.88,766,61,62,70,1236.28,1.61,Ragi
2018,Mandya,Kharif,984.65,22.22,4760,84,36,71,19314.53,4.06,Rice
2018,Mysuru,Kharif,684.95,32.4,1446,114,76,93,5244.7,3.63,Maize
2018,Mysuru,Rabi,673.96,24.05,840,104,78,53,3695.37,4.4,Ragi
2018,Mysuru,Kharif,825.81,22.53,2852,94,42,55,6390.54,2.24,Rice
2018,Raichur,Kharif,1134.74,34.26,2129,128,26,89,6879.58,3.23,Maize
2018,Raichur,Rabi,1193.95,25.79,4869,139,63,62,15685.6,3.22,Ragi
2018,Raichur,Rabi,1008.81,25.58,1100,134,72,35,2945.11,2.68,Rice
2018,Ramanagara,Rabi,1146.34,32.41,1604,111,26,78,5760.97,3.59,Maize
2018,Ramanagara,Rabi,769.37,33.81,3994,98,63,72,14313.64,3.58,Ragi
2018,Ramanagara,Kharif,482.01,27.71,3416,144,34,38,10339.11,3.03,Rice
2018,Shivamogga,Rabi,1075.4,30.14,2510,74,53,60,4812.54,1.92,Maize
2018,Shivamogga,Kharif,1100.41,22.74,4488,72,65,66,10480.91,2.34,Ragi
2018,Shivamogga,Rabi,492.82,20.63,3992,73,64,73,12750,3.19,Rice
2018,Tumakuru,Rabi,452.81,25.23,2514,87,23,74,4608.15,1.83,Maize
2018,Tumakuru,Rabi,1158.15,21.08,4544,77,33,38,19836.13,4.37,Ragi
2018,Tumakuru,Rabi,790.1,21.16,4106,70,33,81,11179.12,2.72,Rice
2018,Udupi,Rabi,703.28,25.06,4096,103,35,78,6381.5,1.56,Maize
2018,Udupi,Rabi,730.91,27.39,4993,67,26,84,13545.36,2.71,Ragi
2018,Udupi,Rabi,812.69,24.01,2601,85,51,87,10420.75,4.01,Rice
2018,Uttara Kannada,Rabi,440.39,29.41,4620,148,38,47,12274.6,2.66,Maize
2018,Uttara Kannada,Kharif,833.59,34.09,1316,94,21,37,2844.47,2.16,Ragi
2018,Uttara Kannada,Kharif,405.35,31.58,1059,122,29,45,3574.78,3.38,Rice
2018,Vijayapura,Rabi,938.16,31.95,3593,102,69,38,8089.29,2.25,Maize
2018,Vijayapura,Rabi,857.4,32.49,874,79,36,74,3686.76,4.22,Ragi
2018,Vijayapura,Kharif,1047.03,30.16,1981,109,56,76,6686.05,3.38,Rice
2018,Yadgir,Kharif,625.98,26.38,3752,147,31,25,6050.9,1.61,Maize
2018,Yadgir,Rabi,1012.44,20,4776,81,25,20,13132.56,2.75,Ragi
2018,Yadgir,Kharif,682.08,32.37,4107,116,41,27,12513.94,3.05,Rice
2019,Bagalkot,Rabi,959.75,26.16,2186,116,51,70,6955.28,3.18,Maize
2019,Bagalkot,Rabi,466.19,23.81,1508,77,60,44,5790.67,3.84,Ragi
2019,Bagalkot,Kharif,926.93,33.97,970,93,39,66,3844.05,3.96,Rice
2019,Ballari,Rabi,1146.86,32.02,798,128,20,74,2811.18,3.52,Maize
2019,Ballari,Kharif,772.66,28.57,4960,90,73,83,11963.97,2.41,Ragi
2019,Ballari,Kharif,965.47,34.51,1705,112,66,29,6785.83,3.98,Rice
2019,Belagavi,Kharif,459.28,25.63,3620,72,72,75,14159.43,3.91,Maize
2019,Belagavi,Kharif,1197.75,28.39,1031,124,77,31,2539.85,2.46,Ragi
2019,Belagavi,Rabi,833.41,34.52,3298,97,25,52,5605.59,1.7,Rice
2019,Bengaluru Rural,Kharif,1090.38,27.98,4187,81,38,90,16196.56,3.87,Maize
2019,Bengaluru Rural,Rabi,676.18,26.21,4884,106,37,36,18057.33,3.7,Ragi
2019,Bengaluru Rural,Kharif,707.84,27.34,4129,149,25,80,11515.06,2.79,Rice
2019,Bengaluru Urban,Rabi,1031.43,24.62,4427,82,64,29,18776.52,4.24,Maize
2019,Bengaluru Urban,Rabi,905.77,25.6,2071,73,52,50,4793.32,2.31,Ragi
2019,Bengaluru Urban,Kharif,842.7,23.82,2859,88,42,79,10657.19,3.73,Rice
2019,Bidar,Kharif,1122.64,33.35,3377,83,42,89,13351.2,3.95,Maize
2019,Bidar,Rabi,1095.68,26.04,2381,105,45,36,10501.89,4.41,Ragi
2019,Bidar,Kharif,1039.77,21.85,726,77,32,69,2610.4,3.6,Rice
